20081110,A,22.2,22.71,21.37,21.71,24053
20081110,AA,11.8,12.04,11.55,11.78,216035
20081110,AAPL,100.3,100.4,94.5,95.88,402102
20081110,ABC,31.04,31.04,29.89,30.37,18154
20081110,ABI,30.77,30.77,30.09,30.2,14313
20081110,ABT,56,56.88,55.3,55.38,76002
20081110,ACAS,10,10.58,7.65,7.87,188169
20081110,ACS,42.8,43.7,42.22,42.99,10701
20081110,ADBE,25.78,25.84,24.68,24.93,47977
20081110,ADI,20.82,20.96,19.54,19.79,38818
20081110,ADM,23.6,24.62,23.14,23.57,81498
20081110,ADP,35.92,36.65,35.34,35.55,32542
20081110,ADSK,21.19,21.5,20.3,20.45,29325
20081110,AEE,32.9,33.14,31.3354,31.89,8163
20081110,AEP,31.44,31.49,29.71,30.21,25465
20081110,AES,8.94,9.29,7.5,7.69,99011
20081110,AET,23.88,24.34,23.26,23.7,42854
20081110,AFL,46.95,47.59,45.49,46.28,34055
20081110,AGN,40.96,40.99,38.16,38.81,22061
20081110,AIG,2.77,2.84,2.25,2.28,2114547
20081110,AIV,14.47,15.1,12.95,13.32,30069
20081110,AIZ,23.28,23.62,21.44,22.14,24541
20081110,AKAM,14.9,14.97,13.85,14.07,25653
20081110,AKS,11.92,12.09,10.75,11.03,66172
20081110,ALL,27.24,27.86,25.12,25.65,36637
20081110,ALTR,15.9,15.95,15.15,15.26,45311
20081110,AMAT,11.31,11.44,10.61,10.71,199830
20081110,AMD,3.29,3.29,3.01,3.04,84018
20081110,AMGN,60.76,60.9,57.55,58.78,79109
20081110,AMP,21.38,21.38,18.89,19.44,25829
20081110,AMT,31.14,31.29,28.91,29.57,37972
20081110,AMZN,49.98,50.68,46.86,48.46,89863
20081110,AN,6.54,6.93,6.09,6.15,14185
20081110,ANF,25.01,25.63,23.78,24.27,26519
20081110,AOC,40.79,41.35,39.3,39.77,22468
20081110,APA,80.07,81.49,77.53,78.55,42086
20081110,APC,38.36,39.38,36.85,38.15,94321
20081110,APD,58.75,60.24,56.88,57.82,12844
20081110,APH,26.68,27.09,25.02,25.46,14606
20081110,APOL,70.74,71.39,68.87,69.76,26836
20081110,ASH,21.1,21.78,19.7,20.02,8392
20081110,ATI,25.55,25.81,23.37,23.82,13953
20081110,AVB,65.07,65.56,57.97,58.67,18544
20081110,AVP,26.75,26.75,24.52,25.06,53744
20081110,AVY,34.13,34.39,32.38,32.8,9619
20081110,AW,10.73,10.9,10.55,10.64,36425
20081110,AXP,25.92,26.04,23.5,23.98,120846
20081110,AYE,29.63,29.89,27.61,28.23,15540
20081110,AZO,119.26,120.91,114.4765,116.2,6307
20081110,BA,47.3,48.31,45.594,46.14,53932
20081110,BAC,21.05,21.14,19.05,19.48,802310
20081110,BAX,60.26,61.18,59.88,61.1,35907
