20100329,A,34.31,34.7,34.28,34.4,38466
20100329,AA,14.45,14.52,14.33,14.44,238356
20100329,AAPL,232.91,233.8699,231.62,232.39,193122
20100329,ABC,28.76,28.93,28.62,28.84,20647
20100329,ABT,53.08,53.15,52.73,53.12,105573
20100329,ADBE,35.67,36.01,35.6,35.74,50556
20100329,ADI,28.53,29.08,28.53,28.82,41414
20100329,ADM,29.08,29.13,28.69,29.03,74543
20100329,ADP,44.19,44.66,44.18,44.54,30976
20100329,ADSK,29.55,29.75,29.44,29.56,19953
20100329,AEE,25.74,25.99,25.61,25.93,15293
20100329,AEP,34.1,34.4,34.09,34.37,25191
20100329,AES,10.91,11.26,10.91,11.24,80273
20100329,AET,34.35,35.02,34.27,34.92,29275
20100329,AFL,53.71,54.01,53.48,53.65,23535
20100329,AGN,64.24,64.79,64.14,64.42,15393
20100329,AIG,34.65,35,33.86,34.45,108406
20100329,AIV,18.8,18.8,18.34,18.38,23420
20100329,AIZ,34.02,34.41,33.99,34.37,9019
20100329,AKAM,31.84,32.18,31.63,31.68,24571
20100329,AKS,23.32,23.52,23.14,23.32,55897
20100329,ALL,32.38,32.46,32.16,32.26,34194
20100329,ALTR,24.34,24.63,24.29,24.31,59357
20100329,AMAT,13.23,13.45,13.22,13.31,278288
20100329,AMD,9.08,9.2,9.06,9.11,96318
20100329,AMGN,59.68,60.15,59.61,59.91,42686
20100329,AMP,44.18,44.55,43.95,44.5,17345
20100329,AMT,41.89,43,41.89,42.77,51623
20100329,AMZN,135.5,136.63,134.33,135.12,46276
20100329,AN,19.14,19.21,18.94,19.02,11390
20100329,ANF,45.36,45.66,44.46,44.74,17104
20100329,AON,42.59,43.06,42.47,42.9,16726
20100329,APA,98.98,100.2,98.59,99.8,47980
20100329,APC,69.8,71.64,69.5,71.53,39844
20100329,APD,74.57,75.09,73.43,74.3,18339
20100329,APH,41.64,42.48,41.57,42.42,13441
20100329,APOL,65.02,65.0399,62.55,63.16,64540
20100329,ARG,64.06,64.18,63.62,63.85,9347
20100329,ATI,54.09,56,53.67,55.73,32800
20100329,AVB,87.02,87.2,86.13,86.86,9587
20100329,AVP,33.35,34.32,33.35,33.96,42782
20100329,AVY,35.61,36.08,35.58,36.08,16089
20100329,AXP,41.27,41.68,41,41.48,58654
20100329,AYE,22.91,23,22.66,22.92,29211
20100329,AZO,174.31,174.73,172.87,173.23,2937
20100329,BA,73.08,74.53,73,74.11,90641
20100329,BAC,18.17,18.2,17.77,18.04,1525396
20100329,BAX,58.61,58.88,58.49,58.71,24071
20100329,BBBY,44.28,44.45,43.76,43.9,20840
20100329,BBT,32.4,32.57,32.01,32.2,44439
20100329,BBY,43.42,43.42,42.41,43,68761
20100329,BCR,85.92,86.59,85.6,86.45,5458
20100329,BDX,78.46,79.16,78.4,79,8642
20100329,BEN,111.19,111.47,110.34,111.24,8466
20100329,BF.B,57.56,58.79,57.4,58.78,3045
20100329,BHI,45.13,46.16,45.08,45.65,56645
20100329,BIG,37.65,37.82,36.8352,37.32,12061
20100329,BIIB,58.2,58.7,57.89,58.42,18006
20100329,BJS,20.73,21.07,20.67,20.87,43479
20100329,BK,31.09,31.22,30.68,30.96,43425
20100329,BLL,54.08,54.34,53.96,54.05,2884
20100329,BMC,38.36,38.56,37.9,37.98,22534
20100329,BMS,29.27,29.54,29.14,29.26,5859
20100329,BMY,26.78,27.07,26.7,27,126283
20100329,BRCM,33.27,33.63,33.2,33.31,54741
20100329,BRK.B,81.54,81.96,81.54,81.75,35792
20100329,BSX,7.04,7.2,6.97,7.19,352989
20100329,BTU,45.2,46.5,44.81,46.07,65806
20100329,BXP,75.63,76.25,75.43,76.25,9014
20100329,C,4.38,4.41,4.11,4.18,8862683
20100329,CA,23.45,23.61,23.32,23.38,30387
20100329,CAG,24.69,25.09,24.62,25.03,50706
20100329,CAH,35.55,36.16,35.48,36.07,19888
20100329,CAM,41.25,42.3899,41.18,42.21,24677
20100329,CAT,62.76,63.6,62.76,63.48,69864
20100329,CB,52.39,52.59,52.29,52.47,15992
20100329,CBG,15.67,16.1,15.26,15.98,92911
20100329,CBS,14.01,14.17,13.96,14.14,73867
20100329,CCE,27.64,28.16,27.53,28.09,83136
20100329,CCL,39.03,39.1,38.63,38.98,24704
20100329,CEG,35.71,35.99,35.21,35.44,33652
20100329,CELG,62.15,62.79,62,62.48,26273
20100329,CEPH,71,72.87,70.95,72.62,22554
20100329,CF,94.22,94.6485,92.64,92.93,18097
20100329,CFN,25.49,25.83,25.26,25.8,12283
20100329,CHK,22.7,23.35,22.57,23.28,196601
20100329,CHRW,55.92,56.77,55.71,56.09,12794
20100329,CI,36.04,36.43,35.78,36.35,15918
20100329,CINF,29.11,29.34,29.06,29.31,7057
20100329,CL,84.35,85.23,84.25,84.98,14991
20100329,CLF,72.69,73.95,72.23,72.85,59301
20100329,CLX,64.72,65.12,64.41,64.99,7563
20100329,CMA,37.76,37.96,37.3,37.88,17769
20100329,CMCSA,18.25,18.58,18.25,18.5,147137
20100329,CME,318.98,318,314,315.64,5478
20100329,CMI,62.9,63.18,62.43,63.08,21769
20100329,CMS,15.53,15.67,15.44,15.55,29130
20100329,CNP,14.24,14.5,14.18,14.47,34433
20100329,CNX,42.92,43.39,42.54,42.66,131939
20100329,COF,42.34,42.75,41.79,42.65,48706
20100329,COG,36.59,37.48,36.53,37.13,12248
20100329,COH,40.53,40.53,39.47,39.98,43549
20100329,COL,62.36,63.49,62.36,63.4,10827
20100329,COP,51.41,51.54,50.86,51.15,129100
20100329,COST,60.14,60.43,59.96,60.14,23754
20100329,CPB,34.97,35.63,34.94,35.56,20894
20100329,CPWR,8.49,8.5,8.38,8.42,10731
20100329,CRM,75.21,75.43,74.46,74.77,10567
20100329,CSC,54.73,55.07,54.63,54.97,5725
20100329,CSCO,26.61,26.69,26.45,26.51,303886
20100329,CSX,51.41,51.8,51.01,51.51,20782
20100329,CTAS,28.01,28.405,27.93,28.35,11457
20100329,CTL,35.49,35.53,35.19,35.52,28543
20100329,CTSH,51.37,51.39,50.87,51.14,19577
20100329,CTXS,47.99,48.28,47.74,47.98,21474
20100329,CVH,25.02,25.2,24.9616,25.08,7472
20100329,CVS,36.81,37.14,36.51,37.07,131832
20100329,CVX,74.61,75.44,74.49,75.23,88191
20100329,D,40.75,41.27,40.62,41.18,39695
20100329,DD,37.8,38.19,37.5,37.72,82571
20100329,DE,60.83,61.42,60.73,61.35,33643
20100329,DELL,15.1,15.2,14.92,14.96,120520
20100329,DF,15.73,15.9,15.62,15.8,18781
20100329,DFS,15.46,15.51,15.23,15.35,63030
20100329,DGX,57.99,58.63,57.99,58.49,6987
20100329,DHI,13.21,13.23,12.74,13.03,50741
20100329,DHR,76.92,77.51,76.645,77.37,15477
20100329,DIS,35.28,35.42,34.97,35.16,125606
20100329,DISCA,33.83,34.2081,33.42,33.6,15824
20100329,DNB,73.81,74.32,73.69,74.22,3925
20100329,DNR,15.68,16.31,15.65,16.25,75377
20100329,DO,85.61,86.73,85.61,85.82,16989
20100329,DOV,46.23,46.68,45.98,46.64,16589
20100329,DOW,30.03,30.21,29.27,29.52,103707
20100329,DPS,35.97,35.99,35.56,35.64,19042
20100329,DRI,44.32,45,44.28,44.97,20185
20100329,DTE,44.88,45.38,44.8,45.38,7320
20100329,DTV,33.45,33.57,33,33.23,93872
20100329,DUK,16.45,16.59,16.42,16.59,52985
20100329,DV,66.66,66.91,65.36,66.12,5987
20100329,DVA,62.8,63.24,62.77,63.09,4444
20100329,DVN,63.63,64.9925,63.51,64.57,56439
20100329,EBAY,27.4,27.52,27.17,27.28,113320
20100329,ECL,43.54,43.84,43.37,43.63,14075
20100329,ED,44.34,44.6,44.26,44.58,14776
20100329,EFX,36.24,36.63,36.06,36.4,13157
20100329,EIX,33.8,34.24,33.68,34.2,17845
20100329,EK,6.02,6.06,5.95,6,40897
20100329,EL,64.15,65.17,64.07,65.08,12484
20100329,EMC,18.6,18.69,17.87,18.06,442249
20100329,EMN,63.61,64.24,63.61,63.99,8410
20100329,EMR,49.93,50.03,49.64,49.83,24367
20100329,EOG,91.92,93.09,91.56,92.96,30938
20100329,EP,10.72,10.88,10.63,10.85,131288
20100329,EQR,39.55,39.56,39.11,39.36,21628
20100329,EQT,40.47,41.26,40.29,41.21,16263
20100329,ERTS,18.89,18.99,18.61,18.68,30194
20100329,ESRX,100.84,102.4,100.58,102.24,13829
20100329,ETFC,1.58,1.6,1.57,1.59,183794
20100329,ETN,74.85,76.21,74.85,76.09,13430
20100329,ETR,80.6,81.75,80.56,81.61,9495
20100329,EXC,43.5,43.93,43.31,43.92,30870
20100329,EXPD,36.85,37.29,36.795,37.02,12275
20100329,EXPE,23.03,24.87,22.92,24.35,105705
20100329,F,13.7,13.8841,13.39,13.57,1582249
20100329,FAST,48.42,48.79,48.33,48.43,9844
20100329,FCX,80.93,82.99,80.5,82.88,173210
20100329,FDO,37,37.1,36.75,36.88,18565
20100329,FDX,91.75,92.43,90.84,92.23,34235
20100329,FE,38.89,39.05,38.31,38.99,31678
20100329,FHN,14.25,14.26,14,14.07,24677
20100329,FII,26.38,26.44,26.11,26.23,5731
20100329,FIS,23.79,23.82,23.46,23.57,20572
20100329,FISV,50.59,50.8,50.33,50.53,8545
20100329,FITB,13.3,13.43,13.2,13.31,73401
20100329,FLIR,27.97,28.25,27.8175,27.97,15063
20100329,FLR,46.44,47.08,46.42,46.98,22801
20100329,FLS,109.78,111.16,109.78,110.51,6621
20100329,FMC,60.39,60.74,60.18,60.45,3962
20100329,FO,49.24,49.43,49.03,49.34,6701
20100329,FPL,47.85,48.585,47.75,48.58,27895
20100329,FRX,31.52,31.58,31.16,31.54,16850
20100329,FSLR,118.22,120.5,117.3,119.37,21489
20100329,FTI,62.26,63.2,61.96,62.96,9498
20100329,FTR,7.4,7.4,7.3,7.4,39744
20100329,GAS,42.22,42.47,42,42.3,4368
20100329,GCI,16.67,17,16.52,16.72,29556
20100329,GD,77.35,78.62,77.17,78.48,31685
20100329,GE,18.52,18.56,18.245,18.4,839210
20100329,GENZ,53,53.57,52.77,52.98,35058
20100329,GILD,45.38,46.225,45.325,45.88,73242
20100329,GIS,70.67,71.07,70.3,70.86,25878
20100329,GLW,19.88,20.15,19.8,20.1,132614
20100329,GME,22.14,22.3,21.73,21.77,34669
20100329,GNW,17.71,17.77,17.41,17.6,72470
20100329,GOOG,563.05,564.72,560.57,562.45,31051
20100329,GPC,41.99,42.18,41.83,42.06,5290
20100329,GPS,23.43,23.58,23.04,23.23,43717
20100329,GR,71.18,71.36,70.56,71.05,12252
20100329,GS,173.87,174.43,171.64,174.05,117871
20100329,GT,13.14,13.27,12.98,13.15,38754
20100329,GWW,109.17,109.73,109.09,109.47,2292
20100329,HAL,29.65,30.09,29.48,29.87,122552
20100329,HAR,47.5,48.19,46.935,47.26,8487
20100329,HAS,38.56,39.23,38.56,39.22,22252
20100329,HBAN,5.53,5.55,5.38,5.45,144006
20100329,HCBK,14.01,14.16,13.93,14.13,50932
20100329,HCN,46.1,46.18,45.66,45.83,9172
20100329,HCP,33.53,33.65,32.95,33.13,30973
20100329,HD,32.78,32.89,32.5,32.6,89293
20100329,HES,60.1,61.44,59.73,61.08,34344
20100329,HIG,28.16,28.226,27.57,28.18,75740
20100329,HNZ,45.73,45.81,45.56,45.64,35305
20100329,HOG,28.11,28.35,27.87,28.32,30309
20100329,HON,44.91,45.13,44.75,44.87,43197
20100329,HOT,46.29,46.69,46.07,46.2,30563
20100329,HP,37.12,37.89,37.02,37.77,20478
20100329,HPQ,53.42,53.63,52.9,52.97,102354
20100329,HRB,17.85,17.85,17.56,17.78,39597
20100329,HRL,42,42.5,41.95,42.44,5283
20100329,HRS,46.46,46.86,46.25,46.85,7795
20100329,HSP,56.65,57.0122,56.47,56.86,7499
20100329,HST,14.55,14.73,14.37,14.62,91685
20100329,HSY,42.61,42.96,42.37,42.87,10042
20100329,HUM,47.35,47.71,47.22,47.43,19255
20100329,IBM,129.3,129.95,128.26,128.59,46432
20100329,ICE,111.49,112,110.33,111.36,7538
20100329,IFF,46.81,48.15,46.81,47.96,11322
20100329,IGT,17.81,18.46,17.8,18.44,55469
20100329,INTC,22.43,22.49,22.26,22.33,344678
20100329,INTU,34.24,34.49,34.11,34.32,28211
20100329,IP,25.24,25.48,25.06,25.15,65090
20100329,IPG,8.38,8.55,8.3,8.49,50369
20100329,IRM,27.07,27.74,27.07,27.74,13247
20100329,ISRG,341.11,348.4999,340.2,347.79,4437
20100329,ITT,53.89,54.22,53.46,53.93,20994
20100329,ITW,47.34,47.4837,47.022,47.21,32408
20100329,IVZ,21.22,21.56,21.01,21.47,36251
20100329,JBL,16.52,16.6,16.34,16.37,35186
20100329,JCI,32.97,33.33,32.66,32.75,37837
20100329,JCP,33.29,33.29,32.46,32.91,28667
20100329,JDSU,11.95,11.99,11.8,11.96,48210
20100329,JEC,45.05,45.74,44.94,45.65,11408
20100329,JNJ,64.46,64.935,64.4,64.82,78128
20100329,JNPR,30.64,30.87,30.385,30.65,32207
20100329,JNS,14.38,14.64,14.35,14.54,21047
20100329,JPM,45.25,45.38,44.46,44.86,306343
20100329,JWN,42.02,42.2,41.44,41.81,19310
