20080723,A,35.24,36.09,35.13,36,28064
20080723,AA,33.82,33.82,32.49,32.73,124588
20080723,AAPL,165.15,168.37,161.56,166.26,379202
20080723,ABC,39.3,40.01,38.8,40,17702
20080723,ABI,35.45,35.91,34.99,34.99,23657
20080723,ABT,57.87,57.99,56.81,56.99,81248
20080723,ACAS,22.15,23.75,21.63,23.48,39289
20080723,ACE,48.5,49.99,48.21,49.65,127773
20080723,ACS,50.9,51.95,50.4,50.71,5914
20080723,ADBE,40.77,42.34,40.63,41.82,100849
20080723,ADI,30.33,31.23,30,30.89,44621
20080723,ADM,29.92,30.32,29.71,30.08,62952
20080723,ADP,43.26,43.34,42.41,42.65,36229
20080723,ADSK,33.8,34.44,33.51,33.91,40759
20080723,AEE,40.46,40.6,39.84,40.46,14945
20080723,AEP,40.02,40.08,39.29,39.8,31815
20080723,AES,17.12,17.18,16.67,16.77,48026
20080723,AET,38.63,40.77,37.56,40.77,123881
20080723,AFL,61.12,61.12,59.43,60.32,45055
20080723,AGN,52.3,53.14,52.03,53.08,14824
20080723,AIG,28.23,31.09,28.23,30.1,501676
20080723,AIV,39.61,42.28,39.52,40.4,35571
20080723,AIZ,65.08,65.62,63.48,65.21,13717
20080723,AKAM,33.15,34.08,32.65,33.34,53343
20080723,AKS,51.3,52.5,48.11,48.68,56305
20080723,ALL,45.77,46.75,45.42,46.17,70243
20080723,ALTR,21.43,22.09,21.25,21.8,129908
20080723,AMAT,17.55,17.76,17.32,17.57,305902
20080723,AMD,4.45,4.69,4.44,4.67,226687
20080723,AMGN,54.61,54.6399,53.45,53.92,94784
20080723,AMP,41.32,41.36,39.28,40.51,48856
20080723,AMT,39.38,41.26,39.38,40.64,53093
20080723,AMZN,67.78,72.07,67.4646,70.54,179161
20080723,AN,9.28,10.43,9.13,9.39,95658
20080723,ANF,60.29,65,59.74,63.09,46658
20080723,AOC,46.14,46.36,45.26,46.16,33220
20080723,APA,114.21,115.5,108.06,108.76,74982
20080723,APC,62.54,62.94,59.44,59.76,83154
20080723,APD,98.51,99.25,95.9,97.7,22916
20080723,APOL,60.89,62.53,59.29,59.8,48401
20080723,ASH,40.86,42.15,40.81,41.73,12131
20080723,ATI,53.5,56.25,52.1,52.4,32545
20080723,AVB,95.96,101.91,95.76,100.69,27133
20080723,AVP,36.37,36.68,36.22,36.63,15715
20080723,AVY,44.1,44.15,43.29,44,12765
20080723,AW,12.09,12.25,11.93,11.98,29358
20080723,AXP,38.35,39.8,37.29,39.34,294121
20080723,AYE,47.56,47.57,45.99,46.22,15098
20080723,AZO,127.85,133.59,127.62,130.58,14409
20080723,BA,67.25,68.01,65.62,66.72,110535
20080723,BAC,32.09,34.26,31.75,33.44,1596018
20080723,BAX,69.09,69.09,67.58,68.04,31871
20080723,BBBY,29.15,30.47,28.87,29.44,81283
20080723,BBT,28.6,30.5735,27.45,28.9,164846
20080723,BBY,38.78,41.21,38.71,39.71,67330
20080723,BCR,92.04,92.5,91.2,91.57,7324
20080723,BDK,59.28,60.45,58.8,59.98,11505
20080723,BDX,85.43,85.75,84.72,85.6,23110
20080723,BEN,96.16,100.64,95.23,99.96,40377
20080723,BF.B,72.09,72.41,71.07,72.41,2432
20080723,BHI,86.48,87.99,82.03,83.41,80142
20080723,BIG,28.84,31.6,28.17,30.02,31942
20080723,BIIB,71.31,72.34,70,71.38,55352
20080723,BJS,31.47,32.19,30.01,30.37,102185
20080723,BK,36.545,37.17,35.63,36.03,176654
20080723,BLL,50.62,50.96,49.42,49.93,10263
20080723,BMC,36.81,37.05,36.41,36.74,21159
20080723,BMS,25.16,26.55,24.89,26.17,21708
20080723,BMY,22.01,22.21,21.61,21.89,161615
20080723,BNI,98.49,100.15,97.85,99.95,40216
20080723,BRCM,27.02,28.11,25.52,26.24,268696
20080723,BRL,64.83,66.61,64.46,66.32,64822
20080723,BSX,12.33,12.57,12.3,12.48,146779
20080723,BTU,66.78,68.85,62.18,62.53,145361
20080723,BUD,67.21,67.5,67.2,67.36,127036
20080723,BXP,99.03,102.8,98.26,100,22285
20080723,C,20.64,22.21,20.5,21.12,1565758
20080723,CA,23.63,24.34,23.39,23.8,65515
20080723,CAG,20.84,21.72,20.84,21.64,69798
20080723,CAH,53.14,53.14,51.68,52.23,18433
20080723,CAM,50.01,50.99,47.79,48.4,61751
20080723,CAT,73.95,74.25,71.67,72.42,92957
20080723,CB,48.49,49.02,47.95,48.61,39655
20080723,CBE,44.15,44.39,43.29,43.47,15025
20080723,CBG,20.05,21,19.7,19.97,39193
20080723,CBS,17.39,18.14,17.16,18.06,78536
20080723,CCE,17.02,17.45,16.9,17.36,30181
20080723,CCL,39.73,41.15,38.67,39.9,103518
20080723,CCU,35.63,35.71,35.57,35.62,55690
20080723,CEG,80.9,80.9,77.33,78.21,19230
20080723,CELG,71.97,72.4,69.03,70.45,77248
20080723,CHK,51.18,52.39,46.61,46.96,447221
20080723,CHRW,51.51,51.63,49.16,49.56,87269
20080723,CI,38,38,36.09,37.58,40471
20080723,CIEN,22.94,23.4,22.16,22.71,59079
20080723,CINF,27.32,27.83,26.71,27.64,28747
20080723,CIT,9.09,9.79,8.5401,9.54,177631
20080723,CL,70.37,70.6,69.9,70.11,28962
20080723,CLX,54.79,55.3,54.23,54.76,26344
20080723,CMA,30.95,33.68,30.42,31.82,84223
20080723,CMCSA,19.83,20.28,19.47,20.05,207945
20080723,CME,363.52,392.99,360.02,390.62,19022
20080723,CMI,70.19,72.49,69.49,69.74,36730
20080723,CMS,13.66,13.74,13.3,13.54,32666
20080723,CNP,15.64,15.7,15.32,15.43,17087
20080723,CNX,80.75,84.4,78.04,78.44,94751
20080723,COF,42,46.18,40.69,43.25,173067
20080723,COG,49.96,50.19,46.5,46.94,38733
20080723,COH,28.05,29.7195,27.8,29.52,84828
20080723,COL,48.23,49.17,47.36,49.17,22585
20080723,COP,84.81,84.81,81.46,81.83,157980
20080723,COST,63.19,66.66,62.31,63.43,403325
20080723,COV,51,51.15,49.74,49.96,21763
20080723,CPB,35.77,36.42,35.57,36.42,26879
