20080908,A,33.38,33.52,32.57,32.97,21788
20080908,AA,28.85,29.57,27.12,27.54,183290
20080908,AAPL,164.89,164.89,151.4585,157.92,373654
20080908,ABC,41.84,41.85,41,41.52,28162
20080908,ABI,36.39,36.51,35.98,36.19,10915
20080908,ABT,58.16,58.84,57.33,58.42,67360
20080908,ACAS,22.76,23.59,22,22.78,51790
20080908,ACS,53.44,54.03,52.6,53.62,10137
20080908,ADBE,40.92,41.73,40.22,41.61,71333
20080908,ADI,28.01,28.15,27.03,27.4,81268
20080908,ADM,23.89,23.98,22.99,23.42,84785
20080908,ADP,44.81,45.84,44.77,45.84,35251
20080908,ADSK,34.39,34.56,33.56,34.34,34417
20080908,AEE,39.82,40.28,39.26,40.28,17097
20080908,AEP,37.84,38.76,37.48,38.76,35458
20080908,AES,14.74,15.2,14.74,14.95,61367
20080908,AET,42.08,42.94,41.85,42.73,42305
20080908,AFL,59.81,61.55,55.09,57.65,66065
20080908,AGN,55.65,56.32,54.82,55.94,16030
20080908,AIG,24.47,24.68,21.5,22.76,554896
20080908,AIV,37.14,38.11,35.46,36.8,23883
20080908,AIZ,59.21,59.64,57.64,58.68,15998
20080908,AKAM,19.98,19.99,18.62,18.8,69817
20080908,AKS,41.76,43.24,38.89,40.26,97389
20080908,ALL,46.31,46.5,45.12,46.48,67680
20080908,ALTR,21,21,20.27,20.74,91741
20080908,AMAT,17.38,17.5,16.9,17.35,284672
20080908,AMD,6.23,6.3,5.93,6.07,195251
20080908,AMGN,60.77,60.92,59.24,59.78,121983
20080908,AMP,46.66,48.31,44.85,46.73,46948
20080908,AMT,40.19,40.19,38.6,39.96,53418
20080908,AMZN,82.3,83.75,78.85,81.16,94905
20080908,AN,12.43,13.36,12.43,13.33,51488
20080908,ANF,50.29,50.61,48.7,50.41,36100
20080908,AOC,48.48,48.48,46.81,47.76,28363
20080908,APA,113.22,113.38,107.92,109.77,56523
20080908,APC,59.14,59.5,56.77,56.97,94585
20080908,APD,88.87,89.93,86.62,87.33,21577
20080908,APOL,66.52,67.94,65.2,67.67,30102
20080908,ASH,39.29,39.29,37.73,38.26,14801
20080908,ATI,46.51,48.25,40.93,41.96,30254
20080908,AVB,104.99,105.99,101.23,104.46,25166
20080908,AVP,43.54,44.25,42.85,44.16,27213
20080908,AVY,49.58,50.14,49.03,50,8315
20080908,AW,13.25,13.45,13.01,13.45,49624
